country,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,Domestic Aviation,Ground Transport,Industry,Power,Residential,Country,Agriculture,Building,Bunker Fuels,Electricity/Heat,Energy,Fugitive Emissions,Industrial Processes,Land-Use Change and Forestry,Manufacturing/Construction,Other Fuel Combustion,Total excluding LUCF,Total including LUCF,Transportation,Waste
United States,2020-04-18,-45.0,-15.0,-20.0,-47.0,-33.0,14.0,0.12424033,2.35231867,1.6248182,3.41889127,1.80557568,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-19,-45.0,-19.0,-10.0,-50.0,-37.0,11.0,0.1094337,1.53855265,1.64709048,3.4657559,1.67547426,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-20,-39.0,-16.0,-7.0,-49.0,-48.0,19.0,0.11954138,2.21845152,1.84699267,3.88638379,1.5735442,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-21,-38.0,-14.0,-8.0,-49.0,-49.0,20.0,0.13714678,2.77778851,1.80829411,3.80495551,1.57787185,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-22,-38.0,-14.0,-9.0,-48.0,-49.0,20.0,0.14274749,2.85559451,1.72194962,3.62327216,1.65348493,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-23,-40.0,-14.0,-14.0,-50.0,-49.0,21.0,0.14505731,2.85486696,1.89184948,3.98077008,1.56835302,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-24,-40.0,-16.0,-14.0,-50.0,-48.0,21.0,0.14552654,2.98987081,1.81818993,3.82577798,1.4899806999999998,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-25,-41.0,-11.0,2.0,-42.0,-32.0,12.0,0.13309981,2.54634532,1.71663497,3.61208924,1.45256971,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-26,-42.0,-16.0,-11.0,-48.0,-36.0,11.0,0.11855037,1.68376541,1.58688216,3.33906747,1.47159642,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-27,-35.0,-13.0,-4.0,-48.0,-46.0,18.0,0.12681516,2.34632836,1.705239,3.58811019,1.50724555,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-28,-34.0,-10.0,6.0,-45.0,-48.0,12.0,0.14310829,2.96806335,1.73367066,3.6479352,1.36435952,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-29,-34.0,-11.0,-7.0,-46.0,-47.0,19.0,0.14905593,3.1083248,1.68628079,3.54821892,1.30514328,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-04-30,-34.0,-9.0,-7.0,-47.0,-47.0,19.0,0.15507249,3.14468071,1.74348163,3.66857913,1.36933839,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-01,-32.0,-7.0,7.0,-43.0,-45.0,18.0,0.16712152,3.37321017,1.53212072,3.36442721,1.3085281000000002,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-02,-34.0,-4.0,28.0,-35.0,-29.0,10.0,0.14380578,2.87795879,1.49007205,3.27209136,1.14526522,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-03,-34.0,-8.0,22.0,-40.0,-31.0,8.0,0.13827736,1.89663939,1.60031881,3.51418533,1.07812488,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-04,-29.0,-7.0,5.0,-44.0,-44.0,16.0,0.13853261,2.62422977,1.76328575,3.87204906,1.2431646,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-05,-28.0,-3.0,5.0,-43.0,-45.0,17.0,0.15083777,2.83769714,1.8502667000000002,4.06305297,1.42353705,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-06,-29.0,-6.0,6.0,-43.0,-44.0,17.0,0.15700442,2.90219568,1.84901569,4.06030584,1.45989779,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-07,-29.0,-3.0,21.0,-42.0,-44.0,17.0,0.17315678,3.07232,1.60261919,3.51923681,1.44257002,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-08,-32.0,-5.0,-2.0,-43.0,-43.0,18.0,0.17293035,3.11824205,1.60442741,3.52320753,1.5154154,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-09,-30.0,7.0,9.0,-35.0,-26.0,9.0,0.15089346,2.65103152,1.60128326,3.51630321,1.72874901,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-10,-30.0,1.0,6.0,-37.0,-27.0,7.0,0.13350820000000002,1.68269243,1.46367799,3.21413189,1.54894348,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-11,-31.0,-11.0,-3.0,-44.0,-42.0,16.0,0.14420106,2.24683868,1.68556886,3.70138833,1.53681092,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-12,-28.0,-6.0,10.0,-41.0,-43.0,16.0,0.15393398,2.83546203,1.78231071,3.9138265,1.58430705,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-13,-26.0,-5.0,18.0,-40.0,-42.0,16.0,0.16352605,2.93719641,1.64145433,3.60451599,1.47096248,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-14,-28.0,-5.0,17.0,-42.0,-43.0,17.0,0.17508896,3.03456526,1.76657119,3.87926364,1.23801621,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-15,-29.0,-7.0,21.0,-40.0,-42.0,16.0,0.17758809,3.21574407,1.81824743,3.99274095,1.06264338,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-16,-30.0,-3.0,32.0,-34.0,-24.0,9.0,0.15276128,2.75538383,1.80004925,3.95277905,1.08127411,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-17,-30.0,-8.0,17.0,-39.0,-25.0,8.0,0.14824626,1.68695442,1.69833552,3.729423,1.12476351,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-18,-26.0,-8.0,2.0,-43.0,-40.0,15.0,0.15126249,2.51524239,1.8194781999999998,3.99544364,1.14277748,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-19,-24.0,-4.0,15.0,-40.0,-41.0,15.0,0.16047101,2.88922493,1.79328433,3.93792378,1.18545627,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-20,-22.0,-3.0,23.0,-38.0,-41.0,15.0,0.17885111,2.69169276,1.72825206,3.79511759,1.24877817,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-21,-22.0,-1.0,31.0,-37.0,-41.0,15.0,0.19648995,2.7420162,1.78313749,3.91564205,1.20282821,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-22,-24.0,-2.0,31.0,-36.0,-41.0,15.0,0.19870528,3.01067954,1.91575607,4.20686294,1.07135904,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-23,-27.0,0.0,43.0,-30.0,-21.0,7.0,0.16491807,2.36434092,1.75611395,3.85630029,1.04614708,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-24,-25.0,-2.0,57.0,-33.0,-24.0,5.0,0.14388648,1.65410568,1.70454504,3.74305865,1.07675178,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-25,-28.0,-8.0,60.0,-48.0,-72.0,20.0,0.15115982,1.52843406,1.83965046,4.03974047,1.05187499,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-26,-22.0,-3.0,28.0,-37.0,-39.0,14.0,0.1597974,2.46759292,2.21081041,4.85478111,1.00164806,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-27,-21.0,-4.0,32.0,-37.0,-38.0,14.0,0.18447787,3.10288513,2.33551749,5.12862892,0.98054271,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-28,-21.0,-2.0,26.0,-37.0,-38.0,14.0,0.19309492,3.24166001,2.28283561,5.01294328,0.97786471,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-29,-23.0,-5.0,29.0,-36.0,-37.0,14.0,0.19655401,3.42131175,2.29821594,5.04671739,0.98678582,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-30,-24.0,-1.0,48.0,-26.0,-12.0,6.0,0.16882370000000002,2.95271154,2.0031663,4.39880954,1.02010797,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-05-31,-23.0,-4.0,47.0,-30.0,-16.0,5.0,0.15982283,2.0674881999999997,1.76979881,3.88635126,1.09559421,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-01,-18.0,-2.0,28.0,-36.0,-37.0,12.0,0.18156295,2.81672208,1.6718773999999998,4.36818725,1.14468743,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-02,-18.0,0.0,35.0,-36.0,-37.0,13.0,0.18643509,3.45927496,1.91119493,4.99346264,1.05388293,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-03,-16.0,1.0,33.0,-35.0,-37.0,13.0,0.19369903,3.57891066,2.19975553,5.74739754,1.01717613,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-04,-18.0,1.0,40.0,-35.0,-37.0,13.0,0.21019809,3.6327117999999996,2.24377119,5.86239918,1.01130237,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-05,-20.0,-2.0,34.0,-34.0,-36.0,13.0,0.21773346,3.82407316,2.20384677,5.7580869,1.01345447,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-06,-21.0,1.0,51.0,-25.0,-13.0,5.0,0.18944962,3.31195349,1.93167815,5.04698004,1.0350718,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-07,-19.0,-2.0,53.0,-28.0,-16.0,4.0,0.18706886,2.21931196,1.7646262,4.610516099999999,1.071957,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-08,-16.0,-2.0,39.0,-34.0,-36.0,11.0,0.19803204,3.06993035,1.98663364,5.19056466,1.06257285,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-09,-16.0,-1.0,36.0,-34.0,-36.0,12.0,0.20733311,3.57134443,2.14234517,5.59739899,1.05567101,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-10,-14.0,-1.0,40.0,-33.0,-36.0,12.0,0.21897069,3.69085456,2.17441178,5.68118082,1.02454722,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-11,-15.0,0.0,49.0,-33.0,-36.0,12.0,0.23921287,3.6327117999999996,2.03153977,5.30789287,1.00969725,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-12,-17.0,-1.0,57.0,-30.0,-35.0,11.0,0.24495695,3.82407316,1.98295666,5.18095765,1.02116669,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-13,-18.0,2.0,74.0,-20.0,-10.0,4.0,0.21151414,3.3933706,1.61800553,4.22743387,1.08733837,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-14,-16.0,-2.0,68.0,-23.0,-13.0,3.0,0.21420208,2.25686727,1.52091828,3.97376974,1.10890836,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-15,-14.0,-2.0,45.0,-32.0,-35.0,11.0,0.22226657,3.13686513,1.78322188,4.65910185,1.05763159,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-16,-13.0,1.0,57.0,-31.0,-36.0,11.0,0.22526004,3.70750879,1.80212309,4.70848586,1.04664673,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-17,-12.0,0.0,58.0,-31.0,-36.0,11.0,0.22999369,3.78135058,1.82182943,4.75997347,1.03238262,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-18,-13.0,1.0,59.0,-31.0,-36.0,11.0,0.25067864,3.90286635,1.99663927,5.21670681,1.01926671,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-19,-15.0,0.0,60.0,-28.0,-36.0,9.0,0.25188665,4.11394633,2.1369568,5.58332056,1.01349132,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-20,-17.0,6.0,69.0,-20.0,-11.0,3.0,0.22478979999999996,3.34889275,2.096223,5.47689358,1.00774994,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-21,-17.0,2.0,59.0,-23.0,-13.0,2.0,0.21825406,2.09480302,2.00041921,5.22658282,1.00397309,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-22,-16.0,-5.0,43.0,-32.0,-38.0,11.0,0.23141838,3.15176485,2.32255766,6.06824806,1.00564371,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-23,-13.0,0.0,54.0,-30.0,-38.0,11.0,0.23567866,3.70697017,2.31235098,6.04158061,1.00095806,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-24,-12.0,-1.0,57.0,-30.0,-36.0,11.0,0.24393832,3.71057701,2.29201718,5.98845361,1.00132586,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-25,-13.0,1.0,64.0,-29.0,-36.0,11.0,0.261021,3.75216538,2.24394278,5.86284752,0.99984404,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-26,-17.0,-3.0,57.0,-28.0,-36.0,11.0,0.26933702,3.92968527,2.20914372,5.77192649,0.99971602,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-27,-19.0,-1.0,62.0,-20.0,-12.0,4.0,0.23610841,3.18288423,2.1003847,5.48776703,1.00259163,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-28,-17.0,-4.0,55.0,-22.0,-12.0,3.0,0.22945896,2.04946294,2.05955493,5.38108929,1.01386372,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-29,-13.0,-3.0,46.0,-31.0,-36.0,10.0,0.23399995,3.17326862,2.25814443,5.89995278,1.02336965,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-06-30,-10.0,1.0,50.0,-30.0,-37.0,11.0,0.23675141,3.75262148,2.27693236,5.94904082,1.01564292,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-01,-7.0,4.0,54.0,-27.0,-37.0,10.0,0.26329172,3.89276146,1.79349942,6.16241136,0.98473342,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-02,-4.0,11.0,77.0,-24.0,-39.0,10.0,0.29328633,3.97628083,1.85762892,6.38275843,0.98107797,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-03,-10.0,11.0,86.0,-30.0,-57.0,14.0,0.28170458,3.48266875,1.87016951,6.42584755,0.97759643,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-04,-35.0,-2.0,81.0,-30.0,-28.0,5.0,0.19851168,2.06651975,1.80198191,6.19155694,0.9724584999999999,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-05,-22.0,-10.0,53.0,-23.0,-19.0,3.0,0.2355319,1.8100506999999997,1.83321654,6.29887821,0.96937809,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-06,-13.0,-2.0,48.0,-30.0,-41.0,11.0,0.26969856,3.08275192,1.99969569,6.87089567,0.97007886,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-07,-13.0,0.0,51.0,-29.0,-39.0,11.0,0.2816595,3.5638271,1.98944326,6.83566864,0.97424998,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-08,-12.0,-1.0,52.0,-30.0,-37.0,11.0,0.28957573,3.6895931000000006,2.00168571,6.87773334,0.97227441,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-09,-13.0,1.0,59.0,-30.0,-38.0,11.0,0.30976015,3.74759847,2.03547848,6.9938443,0.96948197,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-10,-18.0,-4.0,43.0,-31.0,-37.0,11.0,0.30789598,3.91271798,2.0163474999999997,6.92811083,0.96808306,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-11,-19.0,0.0,62.0,-21.0,-12.0,4.0,0.28823123,3.20980079,1.91448283,6.5781068,0.96598217,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
United States,2020-07-12,-17.0,-3.0,64.0,-23.0,-15.0,3.0,0.28588364,2.12367549,1.83031614,6.28891253,0.96691058,United States,372.2281481,559.6296296,136.1185185,2535.759259,5664.214444,314.17037039999997,197.3585185,-256.9474074,490.3148148,121.44333329999999,6398.550741,6141.604074,1642.907407,164.75
